Time,Altitude
18:19:54,27788
18:20:00,27811
18:20:06,27835
18:20:12,27861
18:20:18,27886
18:20:24,27911
18:20:30,27934
18:20:36,27962
18:20:42,27988
18:20:48,28014
18:20:54,28039
18:21:00,28064
18:21:06,28091
18:21:12,28118
18:21:18,28145
18:21:24,28174
18:21:30,28203
18:21:36,28229
18:21:42,28256
18:21:48,28280
18:21:54,28305
18:22:00,28333
18:22:06,28356
18:22:12,28385
18:22:18,28411
18:22:24,28438
18:22:30,28463
18:22:36,28492
18:22:42,28522
18:22:48,28549
18:22:54,28573
18:23:00,28600
18:23:06,28630
18:23:12,28656
18:23:18,28680
18:23:24,28704
18:23:30,28731
18:23:36,28760
18:23:42,28786
18:23:48,28812
18:23:54,28838
18:24:00,28862
18:24:06,28886
18:24:12,28913
18:24:18,28936
18:24:24,28959
18:24:30,28982
18:24:36,29008
18:24:42,29032
18:24:48,29058
18:24:54,29084
18:25:00,29110
18:25:06,29134
18:25:12,29158
18:25:18,29180
18:25:24,29203
18:25:30,29224
18:25:36,29246
18:25:42,29268
18:25:48,29291
18:25:54,29314
18:26:00,29336
18:26:06,29361
18:26:12,29384
18:26:18,29407
18:26:24,29427
18:26:30,29448
18:26:36,29470
18:26:42,29494
18:26:48,29520
18:26:54,29544
18:27:00,29569
18:27:06,29589
18:27:12,29615
18:27:18,29639
18:27:24,29666
18:27:30,29691
18:27:36,29716
18:27:42,29740
18:27:48,29765
18:27:54,29789
18:28:00,29813
18:28:06,29838
18:28:12,29863
18:28:18,29888
18:28:24,29911
18:28:30,29934
18:28:36,29956
18:28:42,29978
18:28:48,29999
18:28:54,30021
18:29:00,30041
18:29:06,30061
18:29:12,30082
18:29:18,30101
18:29:24,30121
18:29:30,30144
18:29:36,30168
18:29:42,30191
18:29:48,30214
18:29:54,30237
18:30:00,30259
18:30:06,30282
18:30:12,30306
18:30:18,30329
18:30:24,30356
18:30:30,30381
18:30:36,30405
18:30:42,30427
18:30:48,30448
18:30:54,30474
18:31:00,30500
18:31:06,30524
18:31:12,30550
18:31:18,30576
18:31:24,30600
18:31:30,30624
18:31:36,30650
18:31:42,30674
18:31:48,30697
18:31:54,30720
18:32:00,30742
18:32:06,30767
18:32:12,30789
18:32:18,30813
18:32:24,30838
18:32:30,30859
18:32:36,30881
18:32:42,30903
18:32:48,30920
18:32:54,30940
18:33:00,30960
18:33:06,30981
18:33:12,31000
18:33:18,31018
18:33:24,31035
18:33:30,31054
18:33:36,31072
18:33:42,30988
18:33:48,30751
18:33:54,30492
18:34:00,30360
18:34:06,30360
18:34:12,29553
18:34:18,29235
18:34:24,29235
18:34:30,29235
18:34:36,29235
18:34:42,29235
18:34:48,27864
18:34:54,27864
18:35:00,27199
18:35:06,27115
18:35:12,27115
18:35:18,27115
18:35:24,25760
18:35:30,25517
18:35:36,25282
18:35:42,25056
18:35:48,24837
18:35:54,24624
18:36:00,24406
18:36:06,24181
18:36:12,23968
18:36:18,23753
18:36:24,23539
18:36:30,23321
18:36:36,23116
18:36:42,22940
18:36:48,22684
18:36:54,22475
18:37:00,22273
18:37:06,22075
18:37:12,21881
18:37:18,21691
18:37:24,21502
18:37:30,21316
18:37:36,21137
18:37:42,20958
18:37:48,20782
18:37:54,20609
18:38:00,20438
18:38:06,20269
18:38:12,20105
18:38:18,19940
18:38:24,19775
18:38:30,19614
18:38:36,19453
18:38:42,19291
18:38:48,19136
18:38:54,18987
18:39:00,18837
18:39:06,18687
18:39:12,18564
18:39:18,18397
18:39:24,18253
18:39:30,18112
18:39:36,17972
18:39:42,17831
18:39:48,17691
18:39:54,17556
18:40:00,17423
18:40:06,17288
18:40:12,17154
18:40:18,17025
18:40:24,16897
18:40:30,16770
18:40:36,16643
18:40:42,16516
18:40:48,16389
18:40:54,16267
18:41:00,16164
18:41:06,16022
18:41:12,15899
18:41:18,15778
18:41:24,15660
18:41:30,15543
18:41:36,15426
18:41:42,15426
18:41:48,15194
18:41:54,15084
18:42:00,14974
18:42:06,14864
18:42:12,14756
18:42:18,14645
18:42:24,14535
18:42:30,14427
18:42:36,14322
18:42:42,14217
18:42:48,14110
18:42:54,14003
18:43:00,13899
18:43:06,13799
18:43:12,13696
18:43:18,13594
18:43:24,13492
18:43:30,13392
18:43:36,13295
18:43:42,13194
18:43:48,13094
18:43:54,12998
18:44:00,12904
18:44:06,12811
18:44:12,12746
18:44:18,12638
18:44:24,12543
18:44:30,12448
18:44:36,12357
18:44:42,12270
18:44:48,12184
18:44:54,12095
18:45:00,12008
18:45:06,11918
18:45:12,11835
18:45:18,11750
18:45:24,11667
18:45:30,11585
18:45:36,11504
18:45:42,11420
18:45:48,11337
18:45:54,11254
18:46:00,11173
18:46:06,11094
18:46:12,11017
18:46:18,10939
18:46:24,10865
18:46:30,10787
18:46:36,10710
18:46:42,10629
18:46:48,10553
18:46:54,10478
18:47:00,10412
18:47:06,10323
18:47:12,10251
18:47:18,10181
18:47:24,10106
18:47:30,10031
18:47:36,9956
18:47:42,9883
18:47:48,9826
18:47:54,9744
18:48:00,9667
18:48:06,9592
18:48:12,9517
18:48:18,9444
18:48:24,9374
18:48:30,9302
18:48:36,9234
18:48:42,9166
18:48:48,9091
18:48:54,9017
18:49:00,8944
18:49:06,8877
18:49:12,8806
18:49:18,8734
18:49:24,8664
18:49:30,8597
18:49:36,8527
18:49:42,8527
18:49:48,8389
18:49:54,8324
18:50:00,8257
18:50:06,8187
18:50:12,8118
18:50:18,8051
18:50:24,7990
18:50:30,7925
18:50:36,7860
18:50:42,7792
18:50:48,7729
18:50:54,7665
18:51:00,7600
18:51:06,7537
18:51:12,7472
18:51:18,7408
18:51:24,7343
18:51:30,7282
18:51:36,7221
18:51:42,7156
18:51:48,7092
18:51:54,7030
18:52:00,6970
18:52:06,6908
18:52:12,6843
18:52:18,6781
18:52:24,6722
18:52:30,6660
18:52:36,6596
18:52:42,6533
18:52:48,6472
18:52:54,6411
18:53:00,6355
18:53:06,6296
18:53:12,6235
18:53:18,6172
18:53:24,6107
18:53:30,6048
18:53:36,5990
18:53:42,5933
18:53:48,5871
18:53:54,5812
18:54:00,5753
18:54:06,5695
18:54:12,5637
18:54:18,5578
18:54:24,5520
18:54:30,5462
18:54:36,5414
18:54:42,5360
18:54:48,5297
18:54:54,5238
18:55:00,5180
18:55:06,5125
18:55:12,5071
18:55:18,5017
18:55:24,4963
18:55:30,4906
18:55:36,4849
18:55:42,4794
18:55:48,4742
18:55:54,4689
18:56:00,4636
18:56:06,4581
18:56:12,4529
18:56:18,4478
18:56:24,4426
18:56:30,4377
18:56:36,4330
18:56:42,4279
18:56:48,4229
18:56:54,4177
18:57:00,4129
18:57:06,4088
18:57:12,4030
18:57:18,3984
18:57:24,3936
18:57:30,3887
18:57:36,3839
18:57:42,3791
18:57:48,3743
18:57:54,3694
18:58:00,3645
18:58:06,3597
18:58:12,3551
18:58:18,3502
18:58:24,3452
18:58:30,3403
18:58:36,3353
18:58:42,3301
18:58:48,3247
18:58:54,3197
18:59:00,3147
18:59:06,3097
18:59:12,3047
18:59:18,2997
18:59:24,2948
18:59:30,2900
18:59:36,2852
18:59:42,2805
18:59:48,2753
18:59:54,2704
19:00:00,2654
19:00:06,2607
19:00:12,2560
19:00:18,2514
19:00:24,2463
19:00:30,2415
19:00:36,2367
19:00:42,2321
19:00:48,2275
19:00:54,2227
19:01:00,2179
19:01:06,2133
19:01:12,2089
19:01:18,2045
19:01:24,2000
19:01:30,1952
19:01:36,1904
19:01:42,1857
19:01:48,1809
19:01:54,1761
19:02:00,1714
19:02:06,1668
19:02:12,1620
19:02:18,1573
19:02:24,1526
19:02:30,1479
19:02:36,1429
19:02:42,1377
19:02:48,1330
19:02:54,1267
19:03:00,1216
19:03:06,1168
19:03:12,1123
19:03:18,1080
19:03:24,1028
19:03:30,978
19:03:36,927
19:03:42,878
19:03:48,828
19:03:54,777
19:04:00,730
19:04:06,680
19:04:12,632
19:04:18,582
19:04:24,534
19:04:30,501
19:04:36,474
19:04:42,448
19:04:48,425
19:04:54,402
19:05:00,381
19:05:06,352
19:05:12,323
19:05:18,292
19:05:24,265
19:05:30,231
19:05:36,191
19:05:48,174
19:05:54,174
19:06:00,174
19:06:06,174
19:06:12,173
19:06:18,173
19:06:24,173
19:06:30,173
19:06:36,173
19:06:42,173
19:06:48,173
19:06:54,173
19:07:00,173
19:07:06,174
19:07:12,174
19:07:18,174
19:07:24,174
19:07:30,174
19:07:36,174
19:07:42,174
19:07:48,174
19:07:54,175
19:08:00,175
19:08:06,175
19:08:12,175
19:08:18,175
19:08:24,175
19:08:30,175
19:08:36,175
19:08:42,175
19:08:48,175
19:08:54,175
19:09:00,175
19:09:06,175
19:09:12,174
19:09:18,174
19:09:24,174
19:09:30,174
19:09:36,174
19:09:42,174
19:09:48,174
19:09:54,174
19:10:00,174
19:10:06,174
19:10:12,173
19:10:18,173
19:10:24,173
19:10:30,173
19:10:36,173
19:10:42,173
19:10:48,173
19:10:54,173
19:11:00,173
19:11:06,172
19:11:12,172
19:11:18,172
19:11:24,172
19:11:30,172
19:11:36,172
19:11:42,171
19:11:48,171
19:11:54,171
19:12:00,171
19:12:06,172
19:12:12,171
19:12:18,171
19:12:24,171
19:12:30,171
19:12:36,171
19:12:42,170
19:12:48,170
19:12:54,170
19:13:00,171
19:13:06,171
19:13:12,171
19:13:18,170
19:13:24,170
19:13:30,171
19:13:36,171
19:13:42,171
19:13:48,172
19:13:54,172
19:14:00,172
19:14:06,172
19:14:12,172
19:14:18,172
19:14:24,173
19:14:30,173
19:14:36,173
19:14:42,173
19:14:48,173
19:14:54,173
19:15:00,173
19:15:06,173
19:15:12,173
19:15:18,172
19:15:24,172
19:15:30,172
19:15:36,172
19:15:42,172
19:15:48,172
19:15:54,172
19:16:00,172
19:16:06,173
19:16:12,173
19:16:18,173
19:16:24,173
19:16:30,173
19:16:36,173
19:16:42,173
19:16:48,173
19:16:54,173
19:17:00,173
19:17:06,173
19:17:12,173
19:17:18,173
19:17:24,172
19:17:30,171
19:17:36,171
19:17:42,171
19:17:48,171
19:17:54,172
19:18:00,172
19:18:06,173
19:18:12,173
19:18:18,174
19:18:24,174
19:18:30,174
19:18:36,175
19:18:42,176
19:18:48,176
19:18:54,177
19:19:00,177
19:19:06,177
19:19:12,177
19:19:18,177
19:19:24,177
19:19:30,178
19:19:36,178
19:19:42,178
19:19:48,178
19:19:54,177
19:20:00,177
19:20:06,177
19:20:12,176
19:20:18,176
19:20:24,176
19:20:30,176
19:20:36,176
19:20:42,176
19:20:48,178
19:20:54,178
19:21:00,178
19:21:06,178
19:21:12,178
19:21:18,178
19:21:24,178
19:21:30,177
19:21:36,177
19:21:42,177
19:21:48,177
19:21:54,177
19:22:00,177
19:22:06,177
19:22:12,177
19:22:18,177
19:22:24,177
19:22:30,177
19:22:36,177
19:22:42,177
19:22:48,177
19:22:54,178
19:23:00,178
19:23:06,178
19:23:12,178
19:23:18,178
19:23:24,178
19:23:30,178
19:23:36,178
19:23:42,178
19:23:48,179
19:23:54,179
19:24:00,179
19:24:06,180
19:24:12,180
19:24:18,180
19:24:24,180
19:24:30,181
19:24:36,181
19:24:42,181
19:24:48,181
19:24:54,181
19:25:00,181
19:25:06,180
19:25:12,180
19:25:18,180
19:25:24,180
19:25:30,180
19:25:36,180
19:25:42,180
19:25:48,180
19:25:54,179
19:26:00,179
19:26:06,180
19:26:12,180
19:26:18,181
19:26:24,183
19:26:30,183
19:26:36,184
19:26:42,185
19:26:48,186
19:26:54,187
19:27:00,187
19:27:06,188
19:27:12,188
19:27:18,189
19:27:24,189
19:27:30,189
19:27:36,188
19:27:42,189
19:27:48,189
19:27:54,189
19:28:00,188
19:28:06,188
19:28:12,188
19:28:18,188
19:28:24,188
19:28:30,188
19:28:36,188
19:28:42,188
19:28:48,188
19:28:54,187
19:29:00,187
19:29:06,187
19:29:12,187
19:29:18,187
19:29:24,187
19:29:30,187
19:29:36,187
19:29:42,188
19:29:48,187
19:29:54,187
19:30:00,187
19:30:06,187
19:30:12,187
19:30:18,187
19:30:24,187
19:30:30,187
19:30:36,187
19:30:42,187
19:30:48,187
19:30:54,187
19:31:00,187
19:31:06,187
19:31:12,187
19:31:18,187
19:31:24,187
19:31:30,187
19:31:36,187
19:31:42,186
19:31:48,186
19:31:54,187
19:32:00,188
19:32:06,189
19:32:12,189
19:32:18,190
19:32:24,191
19:32:30,192
19:32:36,193
19:32:42,194
19:32:48,194
19:32:54,193
19:33:00,194
19:33:06,194
19:33:12,194
19:33:18,195
19:33:24,195
19:33:30,195
19:33:36,196
19:33:42,196
19:33:48,196
19:33:54,196
19:34:00,197
19:34:06,197
19:34:12,197
19:34:18,197
19:34:24,197
19:34:30,197
19:34:36,197
19:34:42,195
19:34:48,195
19:34:54,195
19:35:00,194
19:35:06,194
19:35:12,195
19:35:18,196
19:35:24,197
19:35:30,198
19:35:36,198
19:35:42,198
19:35:48,198
19:35:54,198
19:36:00,198
19:36:06,198
19:36:12,197
19:36:18,197
19:36:24,197
19:36:30,197
19:36:36,197
19:36:42,197
19:36:48,197
19:36:54,198
19:37:00,198
19:37:06,197
19:37:12,196
19:37:18,196
19:37:24,196
19:37:30,196
19:37:36,196
19:37:42,196
19:37:48,196
19:37:54,196
19:38:00,196
19:38:06,196
19:38:12,196
19:38:18,196
19:38:24,196
19:38:30,196
19:38:36,195
19:38:42,195
19:38:48,195
19:38:54,195
19:39:00,195
19:39:06,195
19:39:12,195
19:39:18,195
19:39:24,195
19:39:30,195
19:39:36,195
19:39:42,195
19:39:48,195
19:39:54,195
